id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description
117803827,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-117803827,Batemans Bay,NSW,2536,4/23 Dolphin Avenue,"4/23 Dolphin Avenue, Batemans Bay, NSW 2536",unit,208000,2,1,1,,,-1.0,,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,04 Feb 2015,"Situated in a small complex of 4, this spacious, sunny and inviting unit is located in the popular Hanging Rock area, east of Beach Road and opposite the golf club. Situated a level walk to the town centre, 2 kilometres away,  the library, 200 metres away and the beach 400 metres away.<br/>Generous living areas, good sized back yard and attached enclosed brick carport with workshop area.<br/>Excellent tenant paying $230.00 per week.","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
2630747,https://www.realestate.com.au/sold/property-residential+land-nsw-batemans+bay-2630747,Batemans Bay,NSW,2536,"Lot 60, Reflections on Barlings Beach, Reflections","Lot 60, Reflections on Barlings Beach, Reflections, Batemans Bay, NSW 2536",residential-land,,,,,,,605.0,m²,KVPPER,Reflections - Reflections,0428717201,,02 Feb 2015,"REFLECTIONS at Barlings Beach is a new beachside land release offering quality land in a rare coastal location.  All blocks are within easy level walk to the beaches on the doorstep of this rare site.<br/>opportunity to secure your position in the coastal property market !<br/><br/>SPECIAL OFFER LOT 60 now $210,000 -<br/><br/><br/>* NO time frame for building:<br/>* Lot 60 is 605 sq.m. corner lot - level and cleared;<br/>* Just a short stroll to beaches at Barlings and Tomakin;<br/>* Central location between Batemans Bay and Moruya regional centres;<br/>* Close to schools, shops, sports club, Moruya airport<br/>    and amenities in nearby Tomakin (supermarket, golf course)<br/><br/>For details call Debbie Edgar on 1800 092 798 or 0428 717201 Our on site sales office open  Monday,  Thursday  - Sunday 11.am to 5.00pm<br/>in Beachside Blvd near Melville Point lookout.<br/>(Entry via George Bass Drive )",[]
116410611,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-116410611,Batemans Bay,NSW,2536,30 Wray Street,"30 Wray Street, Batemans Bay, NSW 2536",house,650000,3,2,2,,,600.7,m²,XFNBAU,Batemans Bay First National - Batemans Bay,0244725566,,30 Jan 2015,"Basking in a premier riverfront locale, this exquisite coastal residence showcases a blend of elegant finishes and effortless indoor and outdoor living.<br/><br/>* Designed to encompass sensational views of the Clyde River and Coastal Hinterland from every room<br/>* Offering three great sized bedrooms, the master complete with ensuite <br/>* An entertainer's delight with an elevated deck at the rear enjoying uninterrupted river views<br/>* Bright and airy open plan living areas flow easily to the front and back verandahs<br/>* A modern designed kitchen complete with an inbuilt wine shelf and all whitegoods included <br/>* Boasting high vaulted ceilings, brush box hardwood flooring and light drenched interiors <br/>* Quietly nestled in a leafy setting, enjoy your privacy with the rear of the block backing onto reserve <br/>* Land Value currently $361,000 and located only 1 kilometre to Batemans Bay town centre<br/>* Easy care grounds, double remote garage including extra storage and internal access.    <br/>",[]
200840231,https://www.realestate.com.au/sold/property-residential+land-nsw-batemans+bay-200840231,Batemans Bay,NSW,2536,"26 Sea Acres Drive, Long Beach","26 Sea Acres Drive, Long Beach, Batemans Bay, NSW 2536",residential-land,,,,,,,1.9,ha,BBQBAT,Bayside Real Estate - Batemans Bay,0244727255,,22 Dec 2014,"* Treed block, 1.9 Ha. approx 4.7 Acres, only 10 minutes drive to Batemans Bay CBD.<br/>* Located just 1.5 K's from family friendly beach and with a rural outlook.<br/>* A lifestyle property with room for a pony and so close to town and a asking price that is hard to beat","[Lister(id='722495', name='BaySide Real Estate', agent_id=None, job_title=None, url=None, phone=None, email=None)]"
118247603,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-118247603,Batemans Bay,NSW,2536,3/12 High Street,"3/12 High Street, Batemans Bay, NSW 2536",unit,,2,1,1,,,-1.0,,XFNBAU,Batemans Bay First National - Batemans Bay,0244725566,,16 Dec 2014,"This fully remodelled townhouse will make the perfect Christmas present. Inspect now to enjoy the stunning bay views and great location in time for the summer.<br/>*	Amazing outlook from the covered balcony, ideal for laid back living<br/>*	Stunning contemporary kitchen with water views<br/>*	Very spacious air conditioned living and dining with high ceilings<br/>*	Two double bedrooms with built-in wardrobes and ceiling fans<br/>*	Delightful screened sunroom accessible from both bedrooms <br/>*	Stylish bathroom plus guest powder room<br/>*	Single garage with remote door and internal access<br/>*	Recently upgraded complex of five close to the town centre ",[]
200615979,https://www.realestate.com.au/sold/property-residential+land-nsw-batemans+bay-200615979,Batemans Bay,NSW,2536,Stage 2 Reflections Barlings Beach,"Stage 2 Reflections Barlings Beach, Batemans Bay, NSW 2536",residential-land,,,,,,,1522.0,m²,KVPPER,Reflections - Reflections,0428717201,,01 Dec 2014,"Reflections Barlings Beach is a rare new coastal development convenient to the main town centres of Batemans Bay and Moruya on the pristine south coast.  Lot 45 is the largest block in our Stage 2 release - ideal for a home design with the emphasis on outdoor entertaining taking advantage of the northerly aspect backing on to reserve.<br/><br/>* 1522 sq.m. level, cleared land within easy walk to two beaches<br/>*  Reserve at rear <br/>*  No time frame for building<br/>*  Local services - airport and schools convenient <br/>*  For investors - a rare opportunity<br/>*  For young families, empty nesters, holiday home - a rare find.<br/><br/>Our site office open Thursday - Monday from 11am or, contact us for an information package.",[]
114847727,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-114847727,Batemans Bay,NSW,2536,17/11 High Street,"17/11 High Street, Batemans Bay, NSW 2536",unit,315000,2,2,1,,,-1.0,,KJACZL,LJ Hooker - Batemans Bay,0244726455,,14 Nov 2014,Have you been looking for stairless living and want to enjoy the Convienience that an apartment in town can bring? Then look no further than this property located in a sought after complex at the top of town:<br/><br/>- Water views from an open plan living area and balcony<br/>- Large master bedroom & en suite<br/>- Lock up garage <br/><br/>A great location to enjoy your holidays or downsize without sacrificing a beautiful outlook. Call now to view this property which offers more than most other units in town!<br/><br/>Currently A Holiday Let<br/>High $950<br/>Med $550<br/>Low $500,[]
107536859,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-107536859,Batemans Bay,NSW,2536,23/11 High Street,"23/11 High Street, Batemans Bay, NSW 2536",unit,310000,3,2,2,14,m²,-1.0,,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,06 Nov 2014,". Northerly aspect with park and river views<br/>. Less than one kilometre from Batemans Bay<br/>. Positioned in an established well maintained complex<br/>. Single level unit with 10 steps to the front door.<br/>. Spacious open plan kitchen, living, and dining area with loads of natural light.<br/>. 3 Bedrooms, 2 Bathrooms and 2 Single lockup garages<br/>Currently tenanted at $280.00 per week.","[Lister(id='164346', name='Bronwyn Geppert', agent_id='2067a413-6c89-4182-aaf1-2afa079057af', job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/bronwyn-geppert-164346?cid={cid}', phone=None, email=None)]"
116462175,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-116462175,Batemans Bay,NSW,2536,1/21 Golf Links Drive,"1/21 Golf Links Drive, Batemans Bay, NSW 2536",unit,200000,2,1,1,,,-1.0,,XFNBAU,Batemans Bay First National - Batemans Bay,0244725566,,28 Oct 2014,"A fantastic opportunity to purchase this recently renovated brick home unit.  Ideal for the first home buyer or smart investor.  Currently leased for $230 per week.<br/><br/>*	Convenient location, close to golf course, marina and town centre  <br/>*	Two large bedrooms with built-in robes<br/>*	Inviting light-filled spacious living area<br/>*	Modern kitchen with plenty of storage<br/>*	Good size neat and tidy modern bathroom<br/>*	Short level walk to Catalina Country Club <br/>*	Low maintenance ground floor property<br/>*	Side access to single lock-up-garage with good storage <br/>",[]
116926963,https://www.realestate.com.au/sold/property-unit-nsw-batemans+bay-116926963,Batemans Bay,NSW,2536,2/21 Golf Links Drive,"2/21 Golf Links Drive, Batemans Bay, NSW 2536",unit,175000,2,1,1,,,-1.0,,XRHBAU,Raine & Horne - Batemans Bay,0244726055,,24 Oct 2014,"Set in a block of 3, situated on the first floor an easy 700 metres level walk to town, medical centre, dentist and hospital.<br/>This location is hard to beat, positioned between the Golf Course and the town centre one street back from the water and Marina.<br/>2 Bedrooms, open plan living, single lock up garage and offering a great water view to the marina and beyond.<br/>Other units in the complex are renting for $230 per week making this a great long term investment or the perfect holiday weekender.",[]
115382215,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-115382215,Batemans Bay,NSW,2536,13d High Street,"13d High Street, Batemans Bay, NSW 2536",house,,3,2,3,,,-1.0,,ELDBAU,Elders Real Estate - Batemans Bay,(02)44721488,,22 Oct 2014,"Sitting high on the ridge overlooking almost 180 degree views of the Clyde Estuary and beyond the bay to ocean is this very appealing contemporary town house. Not your usual square box, this one, but rather exhibiting superb design flair, with curved double glazed windows an attractive feature. Visitors comment on the generous space of all rooms, the two spacious balconies and ground floor patio leading to a small secure lush garden, not to mention the large ensuite with spa bath off the master bedroom. Other features include overly large double garage with workshop space, ducted air con, walk in linen/storage cupboard and back to base alarm. In tip top condition, this 12 year old property, five minutes from town, hospital and just a little more to golf club, is well priced. Do come and see if you agree!  I know youll love it.<br/><br/>Rates $2,260pa   Unimproved Land Value for rates $170,000   Block 299sqm","[Lister(id='746975', name='John Haslem', agent_id=None, job_title='Premium & Waterfront Property Specialist', url='https://www.realestate.com.au/agent/john-haslem-746975?cid={cid}', phone=None, email=None)]"
117534259,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-117534259,Batemans Bay,NSW,2536,6 Bavarde Avenue,"6 Bavarde Avenue, Batemans Bay, NSW 2536",house,290000,2,1,2,,,658.0,m²,ELDBAU,Elders Real Estate - Batemans Bay,(02)44721488,,09 Oct 2014,"If you are after the ultimate position in Batemans Bay look no further. Situated on a level block between the Catalina Country Club, the main shopping centre of Batemans Bay and a stones throw from the Marina, but this two bedroom cottage is NOT on Beach Road.<br/>Set up for the holiday maker with enclosed BBQ areas, decking and capable of sleeping 8 people. Inspection highly recommended.<br/>Land Size 658sqm","[Lister(id='276976', name='Greig McFarlane', agent_id=None, job_title='Licensed Real Estate Agent', url='https://www.realestate.com.au/agent/greig-mcfarlane-276976?cid={cid}', phone=None, email=None)]"
116689951,https://www.realestate.com.au/sold/property-house-nsw-batemans+bay-116689951,Batemans Bay,NSW,2536,,,house,,3,1,1,,,-1.0,,,,,,08 Oct 2014,"This home is something very special. Located only minutes from the beach, schools & town yet you could think you are in the bush with a delightful & very private back out look. Enjoy the serenity & birdlife as you ponder the coming day’s activities. The home is one of two & enjoys a excellent layout with some delightful features you will only discover on inspection. Positioned in Sunshine Bay being a short drive away from Batemans Bay. ","[Lister(id='450241', name='Beaches & Bush Sales Team', agent_id=None, job_title=None, url=None, phone=None, email=None)]"
114337891,https://www.realestate.com.au/sold/property-villa-nsw-batemans+bay-114337891,Batemans Bay,NSW,2536,,,villa,,1,1,1,,,-1.0,,,,,,08 Oct 2014,"Located adjacent one of Bateman’s Bay’s very popular beaches, Casey’s Beaches is this freshly painted well maintained 1 bedroom, separate bathroom and laundry holiday cabin. Fully equip with new gas stove. Relax with the sound of the ocean in the comfort of your own get away and benefit from the facilities the park has to offer. ","[Lister(id='450241', name='Beaches & Bush Sales Team', agent_id=None, job_title=None, url=None, phone=None, email=None)]"
